TIME (SECONDS),asi_descent: ALTITUDE (KM),asi_descent: PRESSURE (BARS),asi_descent: TEMPERATURE (KELVINS),asi_descent: DENSITY (KG/M^3),asi_descent: GRAVITY (M/S^2),asi_descent: dz/dt (M/S),asi_descent: dT/dz (KELVINS/KILOMETER),dwe_wind: TEMPERATURE (KELVINS),dwe_wind: PRESSURE (BARS),dwe_wind: WIND (METER SECOND^-1),nep_scatter: PRESSURE (BARS),nep_scatter: 5.8 DEGREES (COUNTS),nep_scatter: 16 DEGREES (COUNTS),nep_scatter: 40 DEGREES (COUNTS),nep_scatter: 70 DEGREES (COUNTS),nep_scatter: 178 DEGREES (COUNTS),nfr_mctcnfdn: A (broad infrared) (W/m^2),nfr_mctcnfdn: B (solar radiation) (W/m^2),nfr_mctcnfdn: C (water absorption) (W/m^2),nfr_mctcnfdn: D (water emission) (W/m^2),nfr_mctcnfdn: E (methane absorption) (W/m^2),nfr_mctcnfdn: F (blind) (W/m^2)
1788.8,-78.77428571428571,8.617142857142857,323,0.7384085714285714,23.337,-36.642857142857146,-1.947,320.92764999999997,8.396650000000001,175.8249,8.636,-224,-193,-299,-331,-107,2.632,-0.013,2.288,0.077,-0.06,0
1791.7,-78.84771428571429,8.629857142857142,324,0.7391714285714286,23.337,-36.357142857142854,-1.947,321.1156,8.4131,175.8015,8.653,-228,-195,-293,-325,-105,2.5976666666666666,-0.014,2.3183333333333334,0.07366666666666667,-0.06666666666666667,0
1794.3,-78.92114285714285,8.642571428571427,324,0.7399342857142858,23.337,-36.07142857142857,-1.947,321.20937499999997,8.4213,175.78975,8.67,-232,-196,-288,-320,-104,2.5633333333333335,-0.015,2.3486666666666665,0.07033333333333333,-0.07333333333333333,0
1794.8,-78.99457142857143,8.655285714285714,324,0.7406971428571428,23.337,-35.785714285714285,-1.947,321.30314999999996,8.4295,175.77800000000002,8.68275,-233,-197,-292,-324,-104,2.529,-0.016,2.379,0.067,-0.08,0
1796.8,-79.068,8.668,324,0.74146,23.337,-35.5,-1.947,321.396925,8.4377,175.76625,8.6955,-234,-198,-296,-328,-104,2.525,0.011125000000000003,2.3675,0.059250000000000004,-0.077125,0
1797.0,-79.1708,8.685939999999999,324,0.742532,23.337,-35.6,-1.947,321.4907,8.4459,175.7545,8.70825,-235,-199,-300,-332,-104,2.521,0.038250000000000006,2.356,0.051500000000000004,-0.07425,0
1802.3,-79.2736,8.70388,324,0.743604,23.337,-35.7,-1.947,321.8565,8.4781,175.7085,8.721,-236,-200,-304,-336,-104,2.517,0.06537500000000002,2.3445,0.043750000000000004,-0.07137500000000001,0
1807.7,-79.37639999999999,8.72182,325,0.744676,23.337,-35.8,-1.947,322.2179,8.5099,175.663,8.746,-236,-202,-304,-336,-100,2.513,0.09250000000000001,2.333,0.036000000000000004,-0.0685,0
1810.3,-79.47919999999999,8.73976,325,0.7457480000000001,23.337,-35.9,-1.947,322.33843333333334,8.520533333333333,175.64773333333335,8.771,-236,-204,-304,-336,-96,2.509,0.11962500000000001,2.3215,0.02825,-0.065625,0
1811.8,-79.582,8.7577,325,0.74682,23.337,-36.0,-1.947,322.45896666666664,8.531166666666667,175.63246666666666,8.7835,-236,-205,-308,-336,-95,2.505,0.14675000000000002,2.31,0.020499999999999997,-0.06275,0
1813.0,-79.65528571428571,8.7706,325,0.7475885714285715,23.337142857142858,-36.05714285714286,-1.9468571428571428,322.5795,8.5418,175.6172,8.796,-236,-206,-312,-336,-94,2.501,0.17387500000000003,2.2984999999999998,0.012749999999999997,-0.059875000000000005,0
1814.2,-79.72857142857143,8.7835,325,0.7483571428571428,23.337285714285713,-36.114285714285714,-1.9467142857142858,322.76035,8.5578,175.5942,8.8085,-236,-207,-316,-336,-93,2.497,0.201,2.287,0.005,-0.057,0
1818.3,-79.80185714285714,8.7964,325,0.7491257142857143,23.33742857142857,-36.17142857142857,-1.9465714285714286,322.9412,8.5738,175.5712,8.821,-236,-208,-320,-336,-92,2.623,0.063,2.1950000000000003,0.079,-0.0775,0
1818.8,-79.87514285714285,8.8093,326,0.7498942857142857,23.33757142857143,-36.22857142857143,-1.9464285714285714,323.12175,8.5898,175.5482,8.831199999999999,-238,-208,-320,-336,-99,2.749,-0.075,2.103,0.153,-0.098,0
1823.7,-79.94842857142856,8.8222,326,0.7506628571428572,23.337714285714288,-36.285714285714285,-1.9462857142857142,323.3023,8.6058,175.5252,8.8414,-241,-208,-320,-336,-106,2.3885,-0.0545,2.2590000000000003,0.1315,-0.22099999999999997,0
1824.8,-80.02171428571428,8.8351,326,0.7514314285714285,23.337857142857143,-36.34285714285714,-1.9461428571428572,323.39255,8.613825,175.51365,8.8516,-243,-208,-320,-336,-114,2.028,-0.034,2.415,0.11,-0.344,0
1826.0,-80.095,8.848,326,0.7522,23.338,-36.4,-1.946,323.4828,8.62185,175.5021,8.8618,-246,-208,-320,-336,-121,2.1555,-0.030000000000000002,2.35575,0.12525,-0.27049999999999996,0
1826.3,-80.18066666666667,8.863166666666668,326,0.7531,23.338,-36.46666666666667,-1.946,323.57304999999997,8.629875,175.49055,8.872,-248,-208,-320,-336,-128,2.283,-0.026000000000000002,2.2965,0.1405,-0.19699999999999998,0
1829.0,-80.26633333333334,8.878333333333334,326,0.754,23.338,-36.53333333333333,-1.946,323.6633,8.6379,175.479,8.889,-248,-211,-320,-341,-123,2.4105,-0.022,2.23725,0.15575,-0.12349999999999998,0
1830.8,-80.35199999999999,8.8935,326,0.7549,23.338,-36.599999999999994,-1.946,323.84375,8.65405,175.4558,8.906,-248,-213,-320,-347,-117,2.538,-0.018,2.178,0.171,-0.05,0
1834.3,-80.43766666666666,8.908666666666667,327,0.7558,23.338,-36.666666666666664,-1.946,324.0242,8.6702,175.4326,8.923,-248,-216,-320,-352,-112,2.5945,-0.031,2.125,0.1315,-0.07100000000000001,0
1836.8,-80.52333333333333,8.923833333333334,327,0.7567,23.338,-36.733333333333334,-1.946,324.14453333333336,8.680933333333334,175.41713333333334,8.93575,-248,-216,-316,-348,-112,2.651,-0.044,2.072,0.092,-0.092,0
1839.1,-80.609,8.939,327,0.7576,23.338,-36.8,-1.946,324.26486666666665,8.691666666666666,175.40166666666667,8.9485,-248,-216,-312,-344,-112,2.6304999999999996,-0.05474999999999999,2.1077500000000002,0.11699999999999999,-0.08875,0
1839.7,-80.68242857142857,8.952085714285714,327,0.7583757142857144,23.33814285714286,-36.77142857142857,-1.946,324.3852,8.7024,175.3862,8.96125,-248,-216,-308,-340,-112,2.61,-0.0655,2.1435,0.14200000000000002,-0.08549999999999999,0
1842.3,-80.75585714285714,8.965171428571429,327,0.7591514285714286,23.338285714285714,-36.74285714285714,-1.946,324.50553333333335,8.713233333333333,175.37063333333333,8.974,-248,-216,-304,-336,-112,2.5895,-0.07625,2.1792499999999997,0.167,-0.08225,0
1842.8,-80.82928571428572,8.978257142857142,327,0.7599271428571429,23.338428571428572,-36.714285714285715,-1.946,324.62586666666664,8.724066666666667,175.35506666666666,8.98675,-250,-217,-308,-336,-106,2.569,-0.087,2.215,0.192,-0.079,0
1845.0,-80.90271428571428,8.991342857142858,328,0.7607028571428571,23.338571428571427,-36.68571428571428,-1.946,324.7462,8.7349,175.3395,8.999500000000001,-252,-218,-312,-336,-100,2.5575,-0.013499999999999998,2.102,0.14400000000000002,-0.07200000000000001,0
1848.8,-80.97614285714286,9.004428571428571,328,0.7614785714285714,23.338714285714286,-36.65714285714286,-1.946,324.92674999999997,8.751149999999999,175.3161,9.01225,-254,-219,-316,-336,-94,2.546,0.06,1.989,0.096,-0.065,0
1850.3,-81.04957142857143,9.017514285714286,328,0.7622542857142857,23.33885714285714,-36.628571428571426,-1.946,325.1073,8.7674,175.2927,9.025,-256,-220,-320,-336,-88,2.539333333333333,0.06833333333333333,2.0206666666666666,0.089,-0.066,0
1854.5,-81.123,9.0306,328,0.76303,23.339,-36.6,-1.946,325.22783333333336,8.778233333333333,175.27706666666666,9.03775,-260,-221,-324,-336,-95,2.5326666666666666,0.07666666666666667,2.0523333333333333,0.082,-0.067,0
1854.8,-81.20866666666667,9.046,328,0.76394,23.339,-36.63333333333333,-1.9458333333333333,325.34836666666666,8.789066666666667,175.26143333333334,9.0505,-264,-222,-328,-336,-102,2.526,0.085,2.084,0.075,-0.068,0
1855.7,-81.29433333333334,9.061399999999999,328,0.76485,23.339,-36.666666666666664,-1.9456666666666667,325.4689,8.7999,175.2458,9.06325,-268,-223,-332,-336,-109,2.5709999999999997,0.0645,2.093166666666667,0.06883333333333333,-0.0945,0
1858.3,-81.38,9.0768,328,0.76576,23.339,-36.7,-1.9455,325.64905,8.816199999999998,175.22235,9.076,-272,-224,-336,-336,-116,2.6159999999999997,0.044000000000000004,2.102333333333333,0.06266666666666666,-0.121,0
1861.0,-81.46566666666666,9.0922,329,0.76667,23.339,-36.733333333333334,-1.9453333333333334,325.8292,8.8325,175.1989,9.101500000000001,-272,-226,-336,-336,-122,2.661,0.023500000000000004,2.1115,0.056499999999999995,-0.1475,0
1866.3,-81.55133333333333,9.1076,329,0.76758,23.339,-36.766666666666666,-1.9451666666666667,326.1887,8.8651,175.152,9.127,-272,-228,-336,-336,-128,2.706,0.0030000000000000027,2.1206666666666667,0.05033333333333333,-0.174,0
1867.8,-81.637,9.123,329,0.76849,23.339,-36.8,-1.945,326.3084333333333,8.876,175.1363333333333,9.137400000000001,-272,-228,-336,-336,-124,2.751,-0.017499999999999998,2.129833333333333,0.04416666666666667,-0.2005,0
1868.2,-81.71042857142857,9.136285714285714,329,0.7692714285714286,23.339,-36.64285714285714,-1.945,326.4281666666667,8.8869,175.12066666666666,9.1478,-272,-228,-336,-336,-120,2.796,-0.038,2.139,0.038,-0.227,0
1871.7,-81.78385714285714,9.149571428571427,329,0.7700528571428571,23.339,-36.48571428571429,-1.945,326.5479,8.8978,175.105,9.1582,-272,-228,-336,-336,-116,2.722,-0.08099999999999999,2.0949999999999998,0.11049999999999999,-0.171,0
1872.8,-81.85728571428571,9.162857142857142,329,0.7708342857142857,23.339,-36.32857142857143,-1.945,326.6676,8.9087,175.08929999999998,9.1686,-272,-228,-336,-336,-112,2.648,-0.124,2.051,0.183,-0.115,0
1874.3,-81.93071428571429,9.176142857142857,330,0.7716157142857143,23.339,-36.17142857142857,-1.945,326.7873,8.9196,175.0736,9.179,-272,-228,-336,-336,-108,2.6826666666666665,-0.08133333333333334,2.069666666666667,-0.10599999999999998,-0.089,0
1877.0,-82.00414285714285,9.189428571428572,330,0.7723971428571429,23.339,-36.01428571428571,-1.945,326.907,8.9305,175.0579,9.192,-272,-228,-336,-336,-114,2.7173333333333334,-0.03866666666666667,2.0883333333333334,-0.39499999999999996,-0.063,0
1878.8,-82.07757142857143,9.202714285714285,330,0.7731785714285714,23.339,-35.85714285714286,-1.945,327.0267333333333,8.941433333333334,175.04219999999998,9.205,-272,-228,-336,-336,-120,2.752,0.004,2.107,-0.684,-0.037,0
1882.0,-82.151,9.216,330,0.77396,23.339,-35.7,-1.945,327.1464666666667,8.952366666666666,175.0265,9.218,-272,-228,-336,-336,-126,2.675333333333333,-0.009999999999999998,2.097666666666667,-0.4203333333333334,-0.03266666666666666,0
1882.3,-82.22457142857142,9.229385714285714,330,0.7747471428571429,23.339142857142857,-35.5,-1.945,327.2662,8.9633,175.0108,9.231,-272,-228,-336,-336,-132,2.5986666666666665,-0.023999999999999997,2.0883333333333334,-0.15666666666666673,-0.028333333333333335,0
1884.8,-82.29814285714285,9.242771428571428,330,0.7755342857142857,23.33928571428571,-35.300000000000004,-1.945,327.44575,8.97975,174.9872,9.248,-272,-229,-341,-336,-129,2.522,-0.038,2.079,0.107,-0.024,0
1887.7,-82.37171428571428,9.256157142857143,330,0.7763214285714286,23.33942857142857,-35.1,-1.945,327.6253,8.9962,174.9636,9.265,-272,-231,-347,-336,-127,2.57,-0.017333333333333333,2.059,0.10566666666666666,-0.24033333333333334,0
1890.3,-82.44528571428572,9.269542857142856,331,0.7771085714285714,23.33957142857143,-34.9,-1.945,327.745,9.0072,174.9478,9.282,-272,-232,-352,-336,-124,2.618,0.003333333333333334,2.039,0.10433333333333333,-0.4566666666666667,0
1890.8,-82.51885714285714,9.28292857142857,331,0.7778957142857142,23.339714285714287,-34.699999999999996,-1.945,327.86469999999997,9.0182,174.93200000000002,9.2924,-272,-231,-352,-333,-126,2.666,0.024,2.019,0.103,-0.673,0
1893.0,-82.59242857142857,9.296314285714285,331,0.7786828571428571,23.33985714285714,-34.5,-1.945,327.9844,9.0292,174.9162,9.3028,-272,-230,-352,-330,-129,2.6466666666666665,0.010666666666666666,2.0103333333333335,0.12966666666666665,-0.4953333333333334,0
1896.5,-82.666,9.3097,331,0.77947,23.34,-34.3,-1.945,328.1041333333333,9.0402,174.9004,9.3132,-272,-230,-352,-326,-131,2.6273333333333335,-0.002666666666666668,2.001666666666667,0.15633333333333332,-0.3176666666666667,0
1896.8,-82.730125,9.3214875,331,0.78015875,23.34,-34.349999999999994,-1.945,328.22386666666665,9.0512,174.8846,9.323599999999999,-272,-229,-352,-323,-134,2.608,-0.016,1.993,0.183,-0.14,0
1898.3,-82.79425,9.333275,331,0.7808475,23.34,-34.4,-1.945,328.3436,9.0622,174.8688,9.334,-272,-228,-352,-320,-136,2.6005000000000003,-0.049,1.9860000000000002,0.1745,-0.3525,0
1902.8,-82.858375,9.3450625,331,0.78153625,23.34,-34.45,-1.945,328.52315,9.078800000000001,174.84505000000001,9.351333333333333,-272,-231,-347,-315,-132,2.593,-0.082,1.979,0.166,-0.565,0
1903.7,-82.9225,9.35685,332,0.782225,23.34,-34.5,-1.945,328.7027,9.0954,174.8213,9.368666666666666,-272,-233,-341,-309,-128,2.6016666666666666,-0.04933333333333333,1.9876666666666667,0.14133333333333334,-0.43233333333333335,0
1906.3,-82.986625,9.3686375,332,0.78291375,23.34,-34.55,-1.945,328.8224,9.1065,174.8054,9.386,-272,-236,-336,-304,-124,2.6103333333333336,-0.016666666666666663,1.9963333333333333,0.11666666666666667,-0.2996666666666667,0
1908.8,-83.05075,9.380424999999999,332,0.7836025,23.34,-34.6,-1.945,328.9421,9.1176,174.7895,9.39875,-268,-236,-340,-312,-133,2.619,0.016,2.005,0.092,-0.167,0
1909.0,-83.114875,9.3922125,332,0.78429125,23.34,-34.650000000000006,-1.945,329.0618,9.1287,174.7736,9.4115,-264,-236,-344,-320,-142,2.5997500000000002,0.006,1.98075,0.0835,-0.15225,0
1912.7,-83.179,9.404,332,0.78498,23.34,-34.7,-1.945,329.2415,9.1454,174.7498,9.424249999999999,-260,-236,-348,-328,-151,2.5805,-0.004,1.9565,0.075,-0.1375,0
1914.3,-83.26466666666667,9.419833333333333,332,0.785905,23.34,-34.66666666666667,-1.945,329.4212,9.1621,174.726,9.437,-256,-236,-352,-336,-160,2.56125,-0.014,1.9322499999999998,0.0665,-0.12275,0
1914.8,-83.35033333333334,9.435666666666666,332,0.78683,23.34,-34.63333333333333,-1.945,329.60285,9.179,174.70184999999998,9.454333333333333,-256,-237,-347,-331,-151,2.542,-0.024,1.908,0.058,-0.108,0
1919.7,-83.43599999999999,9.4515,332,0.787755,23.34,-34.6,-1.945,329.7845,9.1959,174.6777,9.471666666666668,-256,-239,-341,-325,-141,2.531833333333333,-0.019333333333333334,1.8996666666666666,0.07283333333333333,-0.11466666666666667,0
1922.3,-83.52166666666666,9.467333333333334,333,0.7886799999999999,23.34,-34.56666666666667,-1.945,329.96664999999996,9.212900000000001,174.6535,9.489,-256,-240,-336,-320,-132,2.5216666666666665,-0.014666666666666666,1.8913333333333333,0.08766666666666667,-0.12133333333333333,0
1925.0,-83.60733333333333,9.483166666666667,333,0.789605,23.34,-34.53333333333333,-1.945,330.1488,9.2299,174.6293,9.506333333333334,-261,-240,-336,-320,-137,2.5115,-0.009999999999999998,1.883,0.1025,-0.128,0
1926.4,-83.693,9.499,333,0.79053,23.34,-34.5,-1.945,330.3307,9.2469,174.60505,9.523666666666667,-267,-240,-336,-320,-143,2.501333333333333,-0.005333333333333332,1.8746666666666667,0.11733333333333333,-0.13466666666666666,0
1930.3,-83.76642857142856,9.512671428571428,333,0.7913257142857143,23.340142857142858,-34.785714285714285,-1.945,330.5126,9.2639,174.5808,9.541,-272,-240,-336,-320,-148,2.4911666666666665,-0.0006666666666666652,1.8663333333333334,0.13216666666666665,-0.14133333333333334,0
1934.2,-83.83985714285714,9.526342857142858,333,0.7921214285714285,23.340285714285713,-35.07142857142857,-1.945,330.69455000000005,9.280999999999999,174.55655000000002,9.558666666666667,-267,-240,-341,-309,-163,2.481,0.004,1.858,0.147,-0.148,0
1935.7,-83.9132857142857,9.540014285714285,333,0.7929171428571429,23.34042857142857,-35.357142857142854,-1.945,330.8765,9.2981,174.5323,9.576333333333332,-261,-240,-347,-299,-177,2.488,-0.016,1.8316666666666668,0.156,-0.12733333333333333,0
1938.3,-83.98671428571429,9.553685714285715,334,0.7937128571428571,23.34057142857143,-35.642857142857146,-1.945,330.99806666666666,9.309533333333333,174.5161,9.594,-256,-240,-352,-288,-192,2.4949999999999997,-0.036000000000000004,1.8053333333333332,0.16499999999999998,-0.10666666666666666,0
1938.8,-84.06014285714285,9.567357142857142,334,0.7945085714285715,23.340714285714288,-35.92857142857143,-1.945,331.11963333333335,9.320966666666667,174.4999,9.6044,-254,-240,-349,-288,-180,2.502,-0.056,1.779,0.174,-0.086,0
1941.0,-84.13357142857143,9.581028571428572,334,0.7953042857142857,23.340857142857143,-36.214285714285715,-1.945,331.2412,9.3324,174.4837,9.6148,-251,-240,-346,-288,-168,2.498333333333333,-0.024333333333333332,1.7906666666666666,0.16433333333333333,-0.08933333333333333,0
1941.3,-84.207,9.5947,334,0.7961,23.341,-36.5,-1.945,331.36296666666664,9.343866666666667,174.46746666666667,9.6252,-249,-240,-342,-288,-156,2.494666666666667,0.0073333333333333375,1.8023333333333333,0.15466666666666665,-0.09266666666666666,0
1944.8,-84.29283333333333,9.610766666666667,334,0.7970316666666667,23.341,-36.516666666666666,-1.945,331.48473333333334,9.355333333333332,174.45123333333333,9.6356,-246,-240,-339,-288,-144,2.491,0.039,1.814,0.145,-0.096,0
1946.3,-84.37866666666666,9.626833333333334,334,0.7979633333333334,23.341,-36.53333333333333,-1.945,331.6065,9.3668,174.435,9.646,-244,-240,-336,-288,-132,2.607,-0.013500000000000005,1.766,0.1375,-0.1315,0
1950.8,-84.46449999999999,9.642900000000001,334,0.798895,23.341,-36.55,-1.945,331.78909999999996,9.38405,174.4106,9.664,-247,-240,-341,-293,-143,2.723,-0.066,1.718,0.13,-0.167,0
1951.7,-84.55033333333333,9.658966666666666,335,0.7998266666666667,23.341,-36.56666666666667,-1.945,331.9717,9.4013,174.3862,9.682,-249,-240,-347,-299,-153,2.6725,-0.027000000000000003,1.70075,0.111,-0.15275,0
1955.3,-84.63616666666667,9.675033333333333,335,0.8007583333333333,23.341,-36.583333333333336,-1.945,332.062875,9.40995,174.37402500000002,9.7,-252,-240,-352,-304,-164,2.622,0.011999999999999997,1.6835,0.092,-0.1385,0
1956.3,-84.722,9.6911,335,0.80169,23.341,-36.6,-1.945,332.15405,9.418600000000001,174.36185,9.708666666666666,-253,-240,-349,-301,-162,2.5715,0.051,1.66625,0.073,-0.12425,0
1956.8,-84.79542857142857,9.70497142857143,335,0.8024928571428571,23.34114285714286,-36.52857142857143,-1.9448571428571428,332.245225,9.42725,174.349675,9.717333333333332,-253,-240,-347,-299,-160,2.521,0.09,1.649,0.054,-0.11,0
1957.0,-84.86885714285714,9.718842857142857,335,0.8032957142857143,23.341285714285714,-36.457142857142856,-1.9447142857142858,332.3364,9.4359,174.3375,9.726,-254,-240,-344,-296,-158,2.5669999999999997,0.022999999999999993,1.6793333333333333,0.05333333333333333,-0.129,0
1962.3,-84.94228571428572,9.732714285714286,335,0.8040985714285714,23.341428571428573,-36.385714285714286,-1.9445714285714286,332.7009,9.4705,174.2888,9.734666666666667,-255,-240,-341,-293,-156,2.613,-0.04400000000000001,1.7096666666666667,0.05266666666666667,-0.14800000000000002,0
1962.8,-85.01571428571428,9.746585714285715,336,0.8049014285714285,23.341571428571427,-36.31428571428572,-1.9444285714285714,332.8224333333333,9.482066666666666,174.27256666666668,9.743333333333334,-255,-240,-339,-291,-154,2.659,-0.111,1.74,0.052,-0.167,0
1963.3,-85.08914285714286,9.760457142857144,336,0.8057042857142857,23.341714285714286,-36.24285714285715,-1.9442857142857142,332.94396666666665,9.493633333333333,174.25633333333334,9.752,-256,-240,-336,-288,-152,2.68675,-0.08375,1.71325,0.055,0.06575,0
1967.7,-85.16257142857143,9.77432857142857,336,0.8065071428571429,23.34185714285714,-36.17142857142857,-1.9441428571428572,333.0655,9.5052,174.2401,9.76525,-254,-240,-336,-284,-158,2.7145,-0.0565,1.6865,0.057999999999999996,0.2985,0
1968.7,-85.236,9.7882,336,0.80731,23.342,-36.1,-1.944,333.15625,9.513875,174.22795000000002,9.778500000000001,-252,-240,-336,-280,-164,2.74225,-0.02925,1.65975,0.061,0.53125,0
1968.8,-85.30025,9.800425,336,0.8080149999999999,23.342,-35.9375,-1.943875,333.24699999999996,9.522549999999999,174.2158,9.79175,-250,-240,-336,-276,-170,2.77,-0.002,1.633,0.064,0.764,0
1971.3,-85.3645,9.81265,336,0.80872,23.342,-35.775,-1.94375,333.33774999999997,9.531225,174.20364999999998,9.805,-248,-240,-336,-272,-176,2.715,0.0006666666666666665,1.6673333333333333,0.074,0.4666666666666667,0
1973.0,-85.42875000000001,9.824874999999999,336,0.809425,23.342,-35.6125,-1.943625,333.4285,9.5399,174.1915,9.818,-249,-241,-336,-272,-167,2.66,0.003333333333333333,1.7016666666666667,0.084,0.16933333333333334,0
1974.8,-85.493,9.8371,336,0.81013,23.342,-35.45,-1.9435,333.6046,9.556750000000001,174.16795,9.831,-250,-242,-336,-272,-158,2.605,0.006,1.736,0.094,-0.128,0
1978.3,-85.55725,9.849325,337,0.810835,23.342,-35.2875,-1.943375,333.7807,9.5736,174.1444,9.844,-251,-243,-336,-272,-149,2.6334999999999997,-0.023666666666666662,1.7271666666666667,0.12033333333333333,-0.137,0
1979.3,-85.6215,9.86155,337,0.8115399999999999,23.342,-35.125,-1.94325,333.95550000000003,9.5904,174.12105,9.857,-252,-244,-336,-272,-140,2.662,-0.05333333333333333,1.7183333333333333,0.14666666666666667,-0.146,0
1983.7,-85.68575,9.873774999999998,337,0.812245,23.342,-34.9625,-1.943125,334.1303,9.6072,174.0977,9.874666666666666,-251,-245,-336,-265,-156,2.6905,-0.08299999999999999,1.7095,0.173,-0.155,0
1984.2,-85.75,9.886,337,0.81295,23.342,-34.8,-1.943,334.21759999999995,9.6156,174.086025,9.892333333333333,-249,-247,-336,-259,-172,2.719,-0.11266666666666665,1.7006666666666668,0.19933333333333333,-0.164,0
1987.3,-85.814375,9.8983125,337,0.81365875,23.342,-34.762499999999996,-1.943125,334.3049,9.624,174.07434999999998,9.91,-248,-248,-336,-252,-188,2.7474999999999996,-0.1423333333333333,1.6918333333333333,0.22566666666666668,-0.173,0
1988.2,-85.87875,9.910625,337,0.8143674999999999,23.342,-34.724999999999994,-1.94325,334.3922,9.6324,174.06267499999998,9.9206,-249,-247,-336,-248,-184,2.776,-0.172,1.683,0.252,-0.182,0
1989.0,-85.943125,9.9229375,337,0.81507625,23.342,-34.6875,-1.943375,334.4795,9.6408,174.051,9.9312,-250,-246,-336,-244,-180,2.655,-0.08249999999999999,1.734,0.1755,-0.1315,0
1992.8,-86.0075,9.93525,338,0.815785,23.342,-34.65,-1.9435,334.65409999999997,9.65765,174.02765,9.941799999999999,-250,-246,-336,-240,-176,2.534,0.007,1.785,0.099,-0.081,0
